briefing_date,ticker,source,verdict,conviction,score,horizon_days,entry_date,entry_price,exit_date,exit_price,fwd_return_pct,bench_return_pct,excess_pct,outcome,correct,sub_valuation,sub_quality,sub_momentum,sub_risk
2026-08-24,KABO,v8b,HOLD,medium,56.2,5,2026-08-24,9.0,,,,,,pending,,50.0,75.0,50.0,50.0
2026-08-24,KABO,v8b,HOLD,medium,56.2,21,2026-08-24,9.0,,,,,,pending,,50.0,75.0,50.0,50.0
2026-08-24,KWIN,v8b,HOLD,medium,50.0,5,2026-08-24,112.0,,,,,,pending,,50.0,50.0,50.0,50.0
2026-08-24,KWIN,v8b,HOLD,medium,50.0,21,2026-08-24,112.0,,,,,,pending,,50.0,50.0,50.0,50.0
2026-08-24,KZPC,v8b,HOLD,medium,51.2,5,2026-08-24,13.12,,,,,,pending,,54.0,50.0,50.0,50.0
2026-08-24,KZPC,v8b,HOLD,medium,51.2,21,2026-08-24,13.12,,,,,,pending,,54.0,50.0,50.0,50.0
2026-08-24,LCSW,v8b,HOLD,medium,50.0,5,2026-08-24,34.75,,,,,,pending,,50.0,50.0,50.0,50.0
2026-08-24,LCSW,v8b,HOLD,medium,50.0,21,2026-08-24,34.75,,,,,,pending,,50.0,50.0,50.0,50.0
2026-08-24,MAAL,v8b,HOLD,medium,53.2,5,2026-08-24,9.32,,,,,,pending,,50.0,63.0,50.0,50.0
2026-08-24,MAAL,v8b,HOLD,medium,53.2,21,2026-08-24,9.32,,,,,,pending,,50.0,63.0,50.0,50.0
2026-08-24,MASR,v8b,HOLD,medium,59.2,5,2026-08-24,7.58,,,,,,pending,,50.0,87.0,50.0,50.0
2026-08-24,MASR,v8b,HOLD,medium,59.2,21,2026-08-24,7.58,,,,,,pending,,50.0,87.0,50.0,50.0
2026-08-24,MBEG,v8b,HOLD,medium,50.0,5,2026-08-24,6.64,,,,,,pending,,50.0,50.0,50.0,50.0
2026-08-24,MBEG,v8b,HOLD,medium,50.0,21,2026-08-24,6.64,,,,,,pending,,50.0,50.0,50.0,50.0
2026-08-24,MBSC,v8b,HOLD,medium,59.9,5,2026-08-24,382.34,,,,,,pending,,58.0,80.0,50.0,50.0
2026-08-24,MBSC,v8b,HOLD,medium,59.9,21,2026-08-24,382.34,,,,,,pending,,58.0,80.0,50.0,50.0
2026-08-24,MCQE,v8b,HOLD,medium,58.7,5,2026-08-24,239.48,,,,,,pending,,54.0,80.0,50.0,50.0
2026-08-24,MCQE,v8b,HOLD,medium,58.7,21,2026-08-24,239.48,,,,,,pending,,54.0,80.0,50.0,50.0
2026-08-24,MCRO,v8b,ABSTAIN,none,56.2,5,2026-08-24,1.51,,,,,,pending,,50.0,75.0,50.0,50.0
2026-08-24,MCRO,v8b,ABSTAIN,none,56.2,21,2026-08-24,1.51,,,,,,pending,,50.0,75.0,50.0,50.0
2026-08-24,MENA,v8b,HOLD,medium,57.5,5,2026-08-24,6.97,,,,,,pending,,50.0,80.0,50.0,50.0
2026-08-24,MENA,v8b,HOLD,medium,57.5,21,2026-08-24,6.97,,,,,,pending,,50.0,80.0,50.0,50.0
2026-08-24,MEPA,v8b,HOLD,medium,57.5,5,2026-08-24,1.81,,,,,,pending,,50.0,80.0,50.0,50.0
2026-08-24,MEPA,v8b,HOLD,medium,57.5,21,2026-08-24,1.81,,,,,,pending,,50.0,80.0,50.0,50.0
2026-08-24,MFPC,v8b,HOLD,medium,62.1,5,2026-08-24,39.4,,,,,,pending,,83.0,67.0,50.0,40.0
2026-08-24,MFPC,v8b,HOLD,medium,62.1,21,2026-08-24,39.4,,,,,,pending,,83.0,67.0,50.0,40.0
2026-08-24,MFSC,v8b,HOLD,medium,58.7,5,2026-08-24,49.61,,,,,,pending,,54.0,80.0,50.0,50.0
2026-08-24,MFSC,v8b,HOLD,medium,58.7,21,2026-08-24,49.61,,,,,,pending,,54.0,80.0,50.0,50.0
2026-08-24,MHOT,v8b,HOLD,medium,61.7,5,2026-08-24,17.88,,,,,,pending,,54.0,92.0,50.0,50.0
2026-08-24,MHOT,v8b,HOLD,medium,61.7,21,2026-08-24,17.88,,,,,,pending,,54.0,92.0,50.0,50.0
2026-08-24,MICH,v8b,HOLD,medium,62.9,5,2026-08-24,49.4,,,,,,pending,,58.0,92.0,50.0,50.0
2026-08-24,MICH,v8b,HOLD,medium,62.9,21,2026-08-24,49.4,,,,,,pending,,58.0,92.0,50.0,50.0
2026-08-24,MILS,v8b,HOLD,medium,57.5,5,2026-08-24,221.02,,,,,,pending,,50.0,80.0,50.0,50.0
2026-08-24,MILS,v8b,HOLD,medium,57.5,21,2026-08-24,221.02,,,,,,pending,,50.0,80.0,50.0,50.0
2026-08-24,MIPH,v8b,REDUCE,medium,46.2,5,2026-08-24,766.83,,,,,,pending,,50.0,35.0,50.0,50.0
2026-08-24,MIPH,v8b,REDUCE,medium,46.2,21,2026-08-24,766.83,,,,,,pending,,50.0,35.0,50.0,50.0
2026-08-24,MISR,v8b,HOLD,medium,53.0,5,2026-08-24,5.51,2026-08-31,5.51,0.0,3.56,-3.56,graded,,50.0,62.0,50.0,50.0
2026-08-24,MISR,v8b,HOLD,medium,53.0,21,2026-08-24,5.51,,,,,,pending,,50.0,62.0,50.0,50.0
2026-08-24,MOED,v8b,HOLD,medium,51.2,5,2026-08-24,0.776,,,,,,pending,,50.0,55.0,50.0,50.0
2026-08-24,MOED,v8b,HOLD,medium,51.2,21,2026-08-24,0.776,,,,,,pending,,50.0,55.0,50.0,50.0
2026-08-24,MOIL,v8b,HOLD,medium,56.2,5,2026-08-24,0.674,,,,,,pending,,50.0,75.0,50.0,50.0
2026-08-24,MOIL,v8b,HOLD,medium,56.2,21,2026-08-24,0.674,,,,,,pending,,50.0,75.0,50.0,50.0
2026-08-24,MOIN,v8b,HOLD,medium,59.0,5,2026-08-24,33.82,,,,,,pending,,50.0,86.0,50.0,50.0
2026-08-24,MOIN,v8b,HOLD,medium,59.0,21,2026-08-24,33.82,,,,,,pending,,50.0,86.0,50.0,50.0
2026-08-24,MOSC,v8b,HOLD,medium,57.5,5,2026-08-24,332.51,,,,,,pending,,50.0,80.0,50.0,50.0
2026-08-24,MOSC,v8b,HOLD,medium,57.5,21,2026-08-24,332.51,,,,,,pending,,50.0,80.0,50.0,50.0
2026-08-24,MPCI,v8b,HOLD,medium,61.7,5,2026-08-24,402.99,,,,,,pending,,54.0,92.0,50.0,50.0
2026-08-24,MPCI,v8b,HOLD,medium,61.7,21,2026-08-24,402.99,,,,,,pending,,54.0,92.0,50.0,50.0
2026-08-24,MPCO,v8b,HOLD,medium,56.2,5,2026-08-24,2.26,,,,,,pending,,50.0,75.0,50.0,50.0
2026-08-24,MPCO,v8b,HOLD,medium,56.2,21,2026-08-24,2.26,,,,,,pending,,50.0,75.0,50.0,50.0
2026-08-24,MPRC,v8b,HOLD,medium,60.5,5,2026-08-24,42.0,,,,,,pending,,50.0,92.0,50.0,50.0
2026-08-24,MPRC,v8b,HOLD,medium,60.5,21,2026-08-24,42.0,,,,,,pending,,50.0,92.0,50.0,50.0
2026-08-24,MTIE,v8b,HOLD,medium,57.5,5,2026-08-24,8.6,,,,,,pending,,50.0,80.0,50.0,50.0
2026-08-24,MTIE,v8b,HOLD,medium,57.5,21,2026-08-24,8.6,,,,,,pending,,50.0,80.0,50.0,50.0
2026-08-24,NCCW,v8b,REDUCE,medium,47.5,5,2026-08-24,5.83,,,,,,pending,,50.0,40.0,50.0,50.0
2026-08-24,NCCW,v8b,REDUCE,medium,47.5,21,2026-08-24,5.83,,,,,,pending,,50.0,40.0,50.0,50.0
2026-08-24,NEDA,v8b,REDUCE,medium,47.5,5,2026-08-24,2.72,,,,,,pending,,50.0,40.0,50.0,50.0
2026-08-24,NEDA,v8b,REDUCE,medium,47.5,21,2026-08-24,2.72,,,,,,pending,,50.0,40.0,50.0,50.0
2026-08-24,NHPS,v8b,HOLD,medium,52.5,5,2026-08-24,93.21,,,,,,pending,,54.0,55.0,50.0,50.0
2026-08-24,NHPS,v8b,HOLD,medium,52.5,21,2026-08-24,93.21,,,,,,pending,,54.0,55.0,50.0,50.0
2026-08-24,NINH,v8b,HOLD,medium,60.5,5,2026-08-24,25.53,,,,,,pending,,50.0,92.0,50.0,50.0
2026-08-24,NINH,v8b,HOLD,medium,60.5,21,2026-08-24,25.53,,,,,,pending,,50.0,92.0,50.0,50.0
2026-08-24,NIPH,v8b,HOLD,medium,57.8,5,2026-08-24,365.01,,,,,,pending,,50.0,81.0,50.0,50.0
2026-08-24,NIPH,v8b,HOLD,medium,57.8,21,2026-08-24,365.01,,,,,,pending,,50.0,81.0,50.0,50.0
2026-08-24,OBRI,v8b,HOLD,medium,57.5,5,2026-08-24,32.01,,,,,,pending,,50.0,80.0,50.0,50.0
2026-08-24,OBRI,v8b,HOLD,medium,57.5,21,2026-08-24,32.01,,,,,,pending,,50.0,80.0,50.0,50.0
2026-08-24,OCDI,v8b,HOLD,medium,57.7,5,2026-08-24,32.35,,,,,,pending,,50.0,62.0,68.8,50.0
2026-08-24,OCDI,v8b,HOLD,medium,57.7,21,2026-08-24,32.35,,,,,,pending,,50.0,62.0,68.8,50.0
2026-08-24,OCPH,v8b,HOLD,medium,56.2,5,2026-08-24,256.07,,,,,,pending,,50.0,75.0,50.0,50.0
2026-08-24,OCPH,v8b,HOLD,medium,56.2,21,2026-08-24,256.07,,,,,,pending,,50.0,75.0,50.0,50.0
2026-08-24,ODIN,v8b,HOLD,medium,57.5,5,2026-08-24,3.2,,,,,,pending,,50.0,80.0,50.0,50.0
2026-08-24,ODIN,v8b,HOLD,medium,57.5,21,2026-08-24,3.2,,,,,,pending,,50.0,80.0,50.0,50.0
2026-08-24,OFH,v8b,HOLD,medium,57.5,5,2026-08-24,1.004,,,,,,pending,,50.0,80.0,50.0,50.0
2026-08-24,OFH,v8b,HOLD,medium,57.5,21,2026-08-24,1.004,,,,,,pending,,50.0,80.0,50.0,50.0
2026-08-24,OIH,v8b,HOLD,medium,56.2,5,2026-08-24,1.95,,,,,,pending,,50.0,75.0,50.0,50.0
2026-08-24,OIH,v8b,HOLD,medium,56.2,21,2026-08-24,1.95,,,,,,pending,,50.0,75.0,50.0,50.0
2026-08-24,OLFI,v8b,HOLD,medium,57.5,5,2026-08-24,23.12,,,,,,pending,,54.0,75.0,50.0,50.0
2026-08-24,OLFI,v8b,HOLD,medium,57.5,21,2026-08-24,23.12,,,,,,pending,,54.0,75.0,50.0,50.0
2026-08-24,ORAS,v8b,HOLD,medium,56.2,5,2026-08-24,71.05,2026-08-31,71.05,0.0,3.56,-3.56,graded,,50.0,75.0,50.0,50.0
2026-08-24,ORAS,v8b,HOLD,medium,56.2,21,2026-08-24,71.05,,,,,,pending,,50.0,75.0,50.0,50.0
2026-08-24,ORHD,v8b,ABSTAIN,none,74.8,5,2026-08-24,42.2,,,,,,pending,,75.0,92.0,73.1,55.0
2026-08-24,ORHD,v8b,ABSTAIN,none,74.8,21,2026-08-24,42.2,,,,,,pending,,75.0,92.0,73.1,55.0
2026-08-24,ORWE,v8b,ABSTAIN,none,74.7,5,2026-08-24,26.01,,,,,,pending,,89.0,62.0,62.0,85.0
2026-08-24,ORWE,v8b,ABSTAIN,none,74.7,21,2026-08-24,26.01,,,,,,pending,,89.0,62.0,62.0,85.0
2026-08-24,PHAR,v8b,HOLD,medium,59.9,5,2026-08-24,131.5,,,,,,pending,,50.0,81.0,70.5,35.0
2026-08-24,PHAR,v8b,HOLD,medium,59.9,21,2026-08-24,131.5,,,,,,pending,,50.0,81.0,70.5,35.0
2026-08-24,PHDC,v8b,ABSTAIN,none,74.4,5,2026-08-24,14.85,,,,,,pending,,85.0,86.0,69.5,50.0
2026-08-24,PHDC,v8b,ABSTAIN,none,74.4,21,2026-08-24,14.85,,,,,,pending,,85.0,86.0,69.5,50.0
2026-08-24,PHTV,v8b,HOLD,medium,56.2,5,2026-08-24,345.36,,,,,,pending,,50.0,75.0,50.0,50.0
2026-08-24,PHTV,v8b,HOLD,medium,56.2,21,2026-08-24,345.36,,,,,,pending,,50.0,75.0,50.0,50.0
2026-08-24,POUL,v8b,HOLD,medium,56.2,5,2026-08-24,37.5,,,,,,pending,,50.0,75.0,50.0,50.0
2026-08-24,POUL,v8b,HOLD,medium,56.2,21,2026-08-24,37.5,,,,,,pending,,50.0,75.0,50.0,50.0
2026-08-24,PRCL,v8b,HOLD,medium,56.2,5,2026-08-24,33.61,,,,,,pending,,50.0,75.0,50.0,50.0
2026-08-24,PRCL,v8b,HOLD,medium,56.2,21,2026-08-24,33.61,,,,,,pending,,50.0,75.0,50.0,50.0
2026-08-24,PRDC,v8b,HOLD,medium,50.0,5,2026-08-24,9.1,,,,,,pending,,50.0,50.0,50.0,50.0
2026-08-24,PRDC,v8b,HOLD,medium,50.0,21,2026-08-24,9.1,,,,,,pending,,50.0,50.0,50.0,50.0
2026-08-24,PRMH,v8b,HOLD,medium,54.2,5,2026-08-24,2.47,,,,,,pending,,50.0,67.0,50.0,50.0
2026-08-24,PRMH,v8b,HOLD,medium,54.2,21,2026-08-24,2.47,,,,,,pending,,50.0,67.0,50.0,50.0
2026-08-24,RACC,v8b,HOLD,medium,56.2,5,2026-08-24,9.73,,,,,,pending,,50.0,75.0,50.0,50.0
2026-08-24,RACC,v8b,HOLD,medium,56.2,21,2026-08-24,9.73,,,,,,pending,,50.0,75.0,50.0,50.0
2026-08-24,RAKT,v8b,ABSTAIN,none,50.0,5,2026-08-24,22.25,,,,,,pending,,50.0,50.0,50.0,50.0
2026-08-24,RAKT,v8b,ABSTAIN,none,50.0,21,2026-08-24,22.25,,,,,,pending,,50.0,50.0,50.0,50.0
2026-08-24,RAYA,v8b,HOLD,medium,56.2,5,2026-08-24,7.25,,,,,,pending,,50.0,75.0,50.0,50.0
2026-08-24,RAYA,v8b,HOLD,medium,56.2,21,2026-08-24,7.25,,,,,,pending,,50.0,75.0,50.0,50.0
2026-08-24,RKAZ,v8b,HOLD,medium,54.2,5,2026-08-24,4.41,,,,,,pending,,50.0,67.0,50.0,50.0
2026-08-24,RKAZ,v8b,HOLD,medium,54.2,21,2026-08-24,4.41,,,,,,pending,,50.0,67.0,50.0,50.0
2026-08-24,RMDA,v8b,HOLD,medium,53.0,5,2026-08-24,6.15,,,,,,pending,,50.0,62.0,50.0,50.0
2026-08-24,RMDA,v8b,HOLD,medium,53.0,21,2026-08-24,6.15,,,,,,pending,,50.0,62.0,50.0,50.0
2026-08-24,ROTO,v8b,HOLD,medium,57.8,5,2026-08-24,45.16,,,,,,pending,,50.0,81.0,50.0,50.0
2026-08-24,ROTO,v8b,HOLD,medium,57.8,21,2026-08-24,45.16,,,,,,pending,,50.0,81.0,50.0,50.0
2026-08-24,RREI,v8b,HOLD,medium,50.0,5,2026-08-24,4.3,,,,,,pending,,50.0,50.0,50.0,50.0
2026-08-24,RREI,v8b,HOLD,medium,50.0,21,2026-08-24,4.3,,,,,,pending,,50.0,50.0,50.0,50.0
2026-08-24,RTVC,v8b,HOLD,medium,56.2,5,2026-08-24,4.12,,,,,,pending,,50.0,75.0,50.0,50.0
2026-08-24,RTVC,v8b,HOLD,medium,56.2,21,2026-08-24,4.12,,,,,,pending,,50.0,75.0,50.0,50.0
2026-08-24,RUBX,v8b,HOLD,medium,50.0,5,2026-08-24,13.0,,,,,,pending,,50.0,50.0,50.0,50.0
2026-08-24,RUBX,v8b,HOLD,medium,50.0,21,2026-08-24,13.0,,,,,,pending,,50.0,50.0,50.0,50.0
2026-08-24,SAUD,v8b,HOLD,medium,61.7,5,2026-08-24,23.32,,,,,,pending,,54.0,92.0,50.0,50.0
2026-08-24,SAUD,v8b,HOLD,medium,61.7,21,2026-08-24,23.32,,,,,,pending,,54.0,92.0,50.0,50.0
2026-08-24,SCEM,v8b,HOLD,medium,56.2,5,2026-08-24,95.0,,,,,,pending,,50.0,75.0,50.0,50.0
2026-08-24,SCEM,v8b,HOLD,medium,56.2,21,2026-08-24,95.0,,,,,,pending,,50.0,75.0,50.0,50.0
2026-08-24,SCFM,v8b,HOLD,medium,57.5,5,2026-08-24,282.64,,,,,,pending,,50.0,80.0,50.0,50.0
2026-08-24,SCFM,v8b,HOLD,medium,57.5,21,2026-08-24,282.64,,,,,,pending,,50.0,80.0,50.0,50.0
2026-08-24,SCTS,v8b,HOLD,medium,57.5,5,2026-08-24,623.5,,,,,,pending,,50.0,80.0,50.0,50.0
2026-08-24,SCTS,v8b,HOLD,medium,57.5,21,2026-08-24,623.5,,,,,,pending,,50.0,80.0,50.0,50.0
2026-08-24,SDTI,v8b,HOLD,medium,57.5,5,2026-08-24,67.01,,,,,,pending,,50.0,80.0,50.0,50.0
2026-08-24,SDTI,v8b,HOLD,medium,57.5,21,2026-08-24,67.01,,,,,,pending,,50.0,80.0,50.0,50.0
2026-08-24,SEIG,v8b,HOLD,medium,54.2,5,2026-08-24,264.04,,,,,,pending,,50.0,67.0,50.0,50.0
2026-08-24,SEIG,v8b,HOLD,medium,54.2,21,2026-08-24,264.04,,,,,,pending,,50.0,67.0,50.0,50.0
2026-08-24,SEIGA,v8b,ABSTAIN,none,50.0,5,2026-08-24,63.29,2026-08-31,63.29,0.0,3.56,-3.56,graded,,50.0,50.0,50.0,50.0
2026-08-24,SEIGA,v8b,ABSTAIN,none,50.0,21,2026-08-24,63.29,,,,,,pending,,50.0,50.0,50.0,50.0
2026-08-24,SIPC,v8b,HOLD,medium,57.5,5,2026-08-24,4.83,,,,,,pending,,50.0,80.0,50.0,50.0
2026-08-24,SIPC,v8b,HOLD,medium,57.5,21,2026-08-24,4.83,,,,,,pending,,50.0,80.0,50.0,50.0
2026-08-24,SKPC,v8b,HOLD,medium,57.5,5,2026-08-24,17.46,,,,,,pending,,54.0,75.0,50.0,50.0
2026-08-24,SKPC,v8b,HOLD,medium,57.5,21,2026-08-24,17.46,,,,,,pending,,54.0,75.0,50.0,50.0
2026-08-24,SMFR,v8b,REDUCE,medium,47.5,5,2026-08-24,261.83,,,,,,pending,,50.0,40.0,50.0,50.0
2026-08-24,SMFR,v8b,REDUCE,medium,47.5,21,2026-08-24,261.83,,,,,,pending,,50.0,40.0,50.0,50.0
2026-08-24,SNFC,v8b,HOLD,medium,51.2,5,2026-08-24,10.68,,,,,,pending,,50.0,55.0,50.0,50.0
2026-08-24,SNFC,v8b,HOLD,medium,51.2,21,2026-08-24,10.68,,,,,,pending,,50.0,55.0,50.0,50.0
2026-08-24,SODIC,v8b,HOLD,low,51.7,5,2026-08-24,32.35,,,,,,pending,,30.0,62.0,68.8,50.0
2026-08-24,SODIC,v8b,HOLD,low,51.7,21,2026-08-24,32.35,,,,,,pending,,30.0,62.0,68.8,50.0
2026-08-24,SPIN,v8b,HOLD,medium,50.0,5,2026-08-24,18.62,,,,,,pending,,50.0,50.0,50.0,50.0
2026-08-24,SPIN,v8b,HOLD,medium,50.0,21,2026-08-24,18.62,,,,,,pending,,50.0,50.0,50.0,50.0
2026-08-24,SPMD,v8b,ABSTAIN,none,56.2,5,2026-08-24,0.455,,,,,,pending,,50.0,75.0,50.0,50.0
2026-08-24,SPMD,v8b,ABSTAIN,none,56.2,21,2026-08-24,0.455,,,,,,pending,,50.0,75.0,50.0,50.0
2026-08-24,SUGR,v8b,REDUCE,medium,46.8,5,2026-08-24,57.11,,,,,,pending,,50.0,37.0,50.0,50.0
2026-08-24,SUGR,v8b,REDUCE,medium,46.8,21,2026-08-24,57.11,,,,,,pending,,50.0,37.0,50.0,50.0
2026-08-24,SVCE,v8b,HOLD,medium,56.2,5,2026-08-24,10.9,2026-08-31,12.47,14.4,3.56,10.85,graded,,50.0,75.0,50.0,50.0
2026-08-24,SVCE,v8b,HOLD,medium,56.2,21,2026-08-24,10.9,,,,,,pending,,50.0,75.0,50.0,50.0
2026-08-24,SWDY,v8b,HOLD,medium,56.2,5,2026-08-24,126.6,,,,,,pending,,50.0,75.0,50.0,50.0
2026-08-24,SWDY,v8b,HOLD,medium,56.2,21,2026-08-24,126.6,,,,,,pending,,50.0,75.0,50.0,50.0
2026-08-24,TALM,v8b,HOLD,medium,59.2,5,2026-08-24,18.4,,,,,,pending,,50.0,87.0,50.0,50.0
2026-08-24,TALM,v8b,HOLD,medium,59.2,21,2026-08-24,18.4,,,,,,pending,,50.0,87.0,50.0,50.0
2026-08-24,TMGH,v8b,HOLD,medium,57.0,5,2026-08-24,98.5,,,,,,pending,,50.0,74.0,50.0,55.0
2026-08-24,TMGH,v8b,HOLD,medium,57.0,21,2026-08-24,98.5,,,,,,pending,,50.0,74.0,50.0,55.0
2026-08-24,TRTO,v8b,HOLD,medium,51.2,5,2026-08-24,0.051,,,,,,pending,,50.0,55.0,50.0,50.0
2026-08-24,TRTO,v8b,HOLD,medium,51.2,21,2026-08-24,0.051,,,,,,pending,,50.0,55.0,50.0,50.0
2026-08-24,UEFM,v8b,HOLD,medium,58.7,5,2026-08-24,542.87,,,,,,pending,,54.0,80.0,50.0,50.0
2026-08-24,UEFM,v8b,HOLD,medium,58.7,21,2026-08-24,542.87,,,,,,pending,,54.0,80.0,50.0,50.0
2026-08-24,UEGC,v8b,HOLD,medium,50.0,5,2026-08-24,1.99,,,,,,pending,,50.0,50.0,50.0,50.0
2026-08-24,UEGC,v8b,HOLD,medium,50.0,21,2026-08-24,1.99,,,,,,pending,,50.0,50.0,50.0,50.0
2026-08-24,UNIP,v8b,HOLD,medium,50.0,5,2026-08-24,0.368,,,,,,pending,,50.0,50.0,50.0,50.0
2026-08-24,UNIP,v8b,HOLD,medium,50.0,21,2026-08-24,0.368,,,,,,pending,,50.0,50.0,50.0,50.0
2026-08-24,UNIT,v8b,HOLD,medium,53.0,5,2026-08-24,18.91,,,,,,pending,,50.0,62.0,50.0,50.0
2026-08-24,UNIT,v8b,HOLD,medium,53.0,21,2026-08-24,18.91,,,,,,pending,,50.0,62.0,50.0,50.0
2026-08-24,WCDF,v8b,HOLD,medium,57.5,5,2026-08-24,642.73,,,,,,pending,,54.0,75.0,50.0,50.0
2026-08-24,WCDF,v8b,HOLD,medium,57.5,21,2026-08-24,642.73,,,,,,pending,,54.0,75.0,50.0,50.0
2026-08-24,WKOL,v8b,HOLD,medium,61.7,5,2026-08-24,345.16,,,,,,pending,,54.0,92.0,50.0,50.0
2026-08-24,WKOL,v8b,HOLD,medium,61.7,21,2026-08-24,345.16,,,,,,pending,,54.0,92.0,50.0,50.0
2026-08-24,ZEOT,v8b,HOLD,medium,56.2,5,2026-08-24,13.42,,,,,,pending,,50.0,75.0,50.0,50.0
2026-08-24,ZEOT,v8b,HOLD,medium,56.2,21,2026-08-24,13.42,,,,,,pending,,50.0,75.0,50.0,50.0
2026-08-24,ZMID,v8b,HOLD,medium,57.5,5,2026-08-24,7.9,,,,,,pending,,50.0,80.0,50.0,50.0
2026-08-24,ZMID,v8b,HOLD,medium,57.5,21,2026-08-24,7.9,,,,,,pending,,50.0,80.0,50.0,50.0
2026-08-24,LUTS,w1,WEEKLY_BUY,weekly,97.87,5,2026-08-24,0.9887,2026-08-31,1.03,4.18,3.56,0.62,graded,True,,,,
2026-08-24,LUTS,w1,WEEKLY_BUY,weekly,97.87,21,2026-08-24,0.9887,,,,,,pending,,,,,
2026-08-24,CAED,w1,WEEKLY_BUY,weekly,43.17,5,2026-08-24,152.29,,,,,,pending,,,,,
2026-08-24,CAED,w1,WEEKLY_BUY,weekly,43.17,21,2026-08-24,152.29,,,,,,pending,,,,,
2026-08-24,NAHO,w1,WEEKLY_BUY,weekly,43.14,5,2026-08-24,0.142,,,,,,pending,,,,,
2026-08-24,NAHO,w1,WEEKLY_BUY,weekly,43.14,21,2026-08-24,0.142,,,,,,pending,,,,,
2026-08-24,AMES,w1,WEEKLY_BUY,weekly,36.07,5,2026-08-24,147.22,2026-08-31,104.59,-28.96,3.56,-32.51,graded,False,,,,
2026-08-24,AMES,w1,WEEKLY_BUY,weekly,36.07,21,2026-08-24,147.22,,,,,,pending,,,,,
2026-08-24,AMIA,w1,WEEKLY_BUY,weekly,33.68,5,2026-08-24,19.7,,,,,,pending,,,,,
2026-08-24,AMIA,w1,WEEKLY_BUY,weekly,33.68,21,2026-08-24,19.7,,,,,,pending,,,,,
2026-08-25,LUTS,v8b,REDUCE,medium,38.4,5,2026-08-25,0.9704,,,,,,pending,,50.0,75.0,18.9,15.0
2026-08-25,LUTS,v8b,REDUCE,medium,38.4,21,2026-08-25,0.9704,,,,,,pending,,50.0,75.0,18.9,15.0
2026-08-25,AMIA,v8b,AVOID,medium,34.0,5,2026-08-25,19.0,,,,,,pending,,50.0,69.0,0,35.0
2026-08-25,AMIA,v8b,AVOID,medium,34.0,21,2026-08-25,19.0,,,,,,pending,,50.0,69.0,0,35.0
2026-08-25,CAED,v8b,REDUCE,medium,44.1,5,2026-08-25,149.95,,,,,,pending,,50.0,80.0,26.9,25.0
2026-08-25,CAED,v8b,REDUCE,medium,44.1,21,2026-08-25,149.95,,,,,,pending,,50.0,80.0,26.9,25.0
2026-08-25,AMES,v8b,REDUCE,medium,35.1,5,2026-08-25,147.75,,,,,,pending,,50.0,62.0,23.2,5.0
2026-08-25,AMES,v8b,REDUCE,medium,35.1,21,2026-08-25,147.75,,,,,,pending,,50.0,62.0,23.2,5.0
2026-08-25,FIRE,v8b,REDUCE,medium,47.5,5,2026-08-25,5.74,,,,,,pending,,50.0,62.0,42.9,35.0
2026-08-25,FIRE,v8b,REDUCE,medium,47.5,21,2026-08-25,5.74,,,,,,pending,,50.0,62.0,42.9,35.0
2026-08-25,AALR,v8b,HOLD,medium,53.0,5,2026-08-25,306.44,,,,,,pending,,50.0,50.0,71.4,25.0
2026-08-25,AALR,v8b,HOLD,medium,53.0,21,2026-08-25,306.44,,,,,,pending,,50.0,50.0,71.4,25.0
2026-08-25,ABUK,v8b,HOLD,medium,64.6,5,2026-08-25,75.76,,,,,,pending,,44.0,87.0,77.0,40.0
2026-08-25,ABUK,v8b,HOLD,medium,64.6,21,2026-08-25,75.76,,,,,,pending,,44.0,87.0,77.0,40.0
2026-08-25,ACAMD,v8b,ABSTAIN,none,65.7,5,2026-08-25,2.06,,,,,,pending,,50.0,92.0,65.0,55.0
2026-08-25,ACAMD,v8b,ABSTAIN,none,65.7,21,2026-08-25,2.06,,,,,,pending,,50.0,92.0,65.0,55.0
2026-08-25,ACGC,v8b,HOLD,medium,57.3,5,2026-08-25,14.64,,,,,,pending,,50.0,50.0,70.7,50.0
2026-08-25,ACGC,v8b,HOLD,medium,57.3,21,2026-08-25,14.64,,,,,,pending,,50.0,50.0,70.7,50.0
2026-08-25,ADCI,v8b,HOLD,medium,63.6,5,2026-08-25,292.35,,,,,,pending,,50.0,81.0,68.8,50.0
2026-08-25,ADCI,v8b,HOLD,medium,63.6,21,2026-08-25,292.35,,,,,,pending,,50.0,81.0,68.8,50.0
2026-08-25,ADIB,v8b,ABSTAIN,none,71.6,5,2026-08-25,53.89,,,,,,pending,,50.0,87.0,85.0,55.0
2026-08-25,ADIB,v8b,ABSTAIN,none,71.6,21,2026-08-25,53.89,,,,,,pending,,50.0,87.0,85.0,55.0
2026-08-25,ADPC,v8b,HOLD,medium,61.4,5,2026-08-25,3.87,,,,,,pending,,50.0,62.0,72.0,55.0
2026-08-25,ADPC,v8b,HOLD,medium,61.4,21,2026-08-25,3.87,,,,,,pending,,50.0,62.0,72.0,55.0
2026-08-25,AFDI,v8b,REDUCE,medium,49.9,5,2026-08-25,55.3,,,,,,pending,,50.0,35.0,59.4,50.0
2026-08-25,AFDI,v8b,REDUCE,medium,49.9,21,2026-08-25,55.3,,,,,,pending,,50.0,35.0,59.4,50.0
2026-08-25,AFMC,v8b,REDUCE,medium,36.0,5,2026-08-25,218.79,,,,,,pending,,50.0,86.0,0,25.0
